"director_facebook_likes","cast_total_facebook_likes","num_voted_users","num_user_for_reviews","imdb_score","movie_facebook_likes","Revenue","Budget","profit","response"
96,20132,66840,248,6.7,0,31584901,4000000,27584901,1
97,14868,184795,310,7.4,22000,175372502,45000000,130372502,1
103,22383,85198,303,7,0,50871113,45000000,5871113,1
109,3668,41138,208,7.4,2000,7011317,4500000,2511317,1
122,41636,124765,541,6.8,0,74558115,35000000,39558115,1
136,41059,78392,196,7.7,0,1.35e+08,16500000,118500000,1
110,874,28736,72,5.5,0,30102717,15000000,15102717,1
94,1118,75669,451,6.4,19000,4242978,500000,3742978,1
123,5975,63839,118,6.4,0,152036382,32000000,120036382,1
102,362,125198,153,6.6,11000,46221189,42000000,4221189,1
106,18645,110616,291,7.1,16000,34705850,4000000,30705850,1
98,3939,27492,84,6.1,0,59827328,11000000,48827328,1
94,683,25843,64,6,941,107944236,86000000,21944236,1
186,3847,44457,176,8.3,0,1e+07,3000000,7e+06,1
89,3717,73539,271,4.6,0,136885767,45000000,91885767,1
98,2110,18481,230,5.9,4000,35841901,20000000,15841901,1
128,24006,127503,261,7.3,0,182300000,35000000,147300000,1
109,1574,137377,370,6.2,0,2.12e+08,45000000,1.67e+08,1
101,4286,65785,160,7,16000,140073390,80000000,60073390,1
97,23242,53415,339,6.6,0,36642838,23000000,13642838,1
141,751,132149,316,7.9,5000,68673228,19000000,49673228,1
96,929,67654,504,7.5,0,46243000,1000000,45243000,1
99,12619,72324,134,7.4,3000,145793296,7500000,138293296,1
124,12556,86504,568,6.4,0,193921372,68000000,125921372,1
121,6910,27675,181,5.8,0,16757163,13000000,3757163,1
95,37967,58412,242,5.6,2000,88715192,50000000,38715192,1
109,11736,105568,533,7.3,0,60378584,8000000,52378584,1
108,4251,83786,392,6.1,0,180622424,30000000,150622424,1
114,25126,53132,101,5.8,0,159212469,80000000,79212469,1
87,3850,60202,114,5.7,0,34942188,25000000,9942188,1
147,37076,154487,259,7.5,0,165615285,44000000,121615285,1
112,2371,48019,153,5.9,13000,59901913,35000000,24901913,1
128,2100,86152,411,6.4,0,162944923,80000000,82944923,1
129,3833,215086,471,8.4,15000,13129846,2000000,11129846,1
91,1921,15664,149,5.8,0,45300000,13000000,32300000,1
116,475,52136,184,6.2,0,118063304,68000000,50063304,1
108,4403,210680,479,7.1,0,131282949,35000000,96282949,1
115,525,12596,64,6.7,0,30127963,15000000,15127963,1
99,17204,71679,216,7,17000,35057696,6400000,28657696,1
91,52566,32157,119,5.3,913,69307224,35000000,34307224,1
118,22517,217480,429,7.4,21000,126690726,53000000,73690726,1
119,11895,57831,115,7,0,52293982,13800000,38493982,1
114,13905,94407,322,6.7,0,198685114,55000000,143685114,1
105,28928,166194,215,7.1,0,91636986,41000000,50636986,1
96,1825,62364,337,5.9,0,84146832,20000000,64146832,1
101,58823,174591,632,7.8,0,116766556,25000000,91766556,1
90,1982,86890,985,6.1,0,59217789,10000000,49217789,1
110,35345,54710,177,6.3,0,19179969,17500000,1679969,1
90,13823,119450,300,6.1,0,185991646,23000000,162991646,1
106,13634,180479,411,6.6,42000,135458097,60000000,75458097,1
195,2291,16255,127,7.5,0,40382659,32000000,8382659,1
115,3770,30667,234,5.6,0,51801187,38000000,13801187,1
97,14432,75365,149,6.3,0,63408614,55000000,8408614,1
93,2319,10082,100,5.9,0,3500000,2700000,8e+05,1
114,3743,137854,560,7.1,3000,1.08e+08,75000000,3.3e+07,1
107,1614,68935,125,6.6,0,162839667,90000000,72839667,1
95,1495,102071,756,6.6,5000,368744044,5000000,363744044,1
99,23344,27378,365,4.9,0,33000337,28000000,5000337,1
100,2654,35965,144,4.9,11000,100525432,20000000,80525432,1
111,257,159198,438,6.8,38000,63782078,30000000,33782078,1
112,3507,43795,171,4.5,0,90,11,79,1
139,36810,137891,696,7.3,0,128798265,40000000,88798265,1
109,3544,19505,162,5.2,0,75511123,13000000,62511123,1
97,18789,63969,126,5.5,0,70442940,25000000,45442940,1
104,3963,30462,150,5.3,0,23006849,12000000,11006849,1
126,23866,54042,215,7.6,0,38413606,30000000,8413606,1
93,1874,38399,218,6.9,0,50159144,36000000,14159144,1
103,2730,45890,177,7,0,42365581,5000000,37365581,1
108,649,33741,141,8.1,0,1.7e+07,3000000,1.4e+07,1
102,5443,53115,282,3.8,0,99423521,35000000,64423521,1
118,3797,21767,127,6.7,0,34742066,30000000,4742066,1
80,4394,16385,100,4.6,0,201584141,80000000,121584141,1
97,3455,74626,157,7.3,8000,28215918,3500000,24715918,1
111,14823,93894,286,7.6,0,49800000,3600000,46200000,1
93,822,74743,93,6.5,0,328203506,5000000,323203506,1
105,2129,56646,336,6.4,0,177841558,70000000,107841558,1
181,934,29839,150,8,0,10404330,9000000,1404330,1
129,3389,223127,420,7.7,38000,309208309,29000000,280208309,1
92,13597,72287,176,7,12000,107139399,60000000,47139399,1
101,6292,43358,228,5.5,0,154749918,43000000,111749918,1
136,16805,19832,98,5.9,0,70687344,18000000,52687344,1
135,1845,36636,289,7.5,0,64445708,28000000,36445708,1
112,1823,93367,497,6.4,0,85498534,48000000,37498534,1
85,1090,94108,673,6.5,0,57891803,26000000,31891803,1
93,2986,60572,144,6.3,0,117758500,65000000,52758500,1
105,2288,186982,491,6.9,0,117760134,20000000,97760134,1
138,1205,168207,684,7.4,0,212011111,150000000,62011111,1
126,2170,149966,835,7.5,0,109502303,16000000,93502303,1
87,20097,58906,186,7,0,140161792,30000000,110161792,1
110,16230,55513,188,7.2,0,96900000,27000000,69900000,1
174,1495,148172,406,8,15000,163214286,8200000,155014286,1
99,16461,33088,143,4.8,0,40105542,15000000,25105542,1
110,7921,78241,177,6.7,0,4300000,4000000,3e+05,1
98,3827,13190,114,4.5,616,14144000,10500000,3644000,1
95,2729,15427,121,5.3,449,23430766,11000000,12430766,1
137,12947,63274,170,7.6,12000,41895491,24000000,17895491,1
136,12194,75573,662,5.5,4000,75715436,68000000,7715436,1
94,4263,114610,176,7,0,121697323,20000000,101697323,1
133,16710,17025,290,5.1,295,74608570,64000000,10608570,1
121,448,76681,228,7.6,0,85582407,12899867,72682540,1
140,1109,27800,96,5.4,0,32101000,10000000,22101000,1
91,4729,17829,99,3.7,0,149281606,20000000,129281606,1
119,4043,45798,94,6.7,1000,117615211,45000000,72615211,1
85,1173,53160,121,4.9,0,237382724,112000000,125382724,1
104,3497,59068,128,6.3,0,92601050,28000000,64601050,1
115,10507,50198,202,6.8,0,20211394,20000000,211394,1
104,5190,12702,32,5.4,0,10130000,8000000,2130000,1
91,2323,82232,174,7.2,0,257850122,3500000,254350122,1
150,3218,323207,1439,6,0,836297228,150000000,686297228,1
108,11094,100890,281,8.2,0,9600000,910000,8690000,1
91,174,31952,372,5.7,0,36690067,4000000,32690067,1
114,19739,45895,157,6.5,1000,55495563,50000000,5495563,1
119,35501,52846,143,7.7,0,34670720,14000000,20670720,1
96,18178,28109,110,6,0,100076342,37000000,63076342,1
99,1790,66941,148,5.1,1000,173959438,30000000,143959438,1
101,226,27346,206,6.5,0,5179037,2000000,3179037,1
135,43388,411164,1303,7.3,0,783766341,200000000,583766341,1
93,837,73501,333,7.3,27000,13008928,4000000,9008928,1
97,1269,55982,148,7.3,17000,4270000,967686,3302314,1
91,27405,60370,264,3.4,0,149673788,79000000,70673788,1
97,9814,38298,147,6.3,782,61347797,60000000,1347797,1
141,30063,59569,89,6.5,0,195268056,45000000,150268056,1
85,1653,30651,267,3.4,1000,39267515,19000000,20267515,1
92,4730,185338,392,6.7,0,167722310,20000000,147722310,1
84,2065,142619,586,7.5,24000,3221152,60000,3161152,1
82,2898,39095,187,3.5,16000,80547866,20000000,60547866,1
113,8362,186977,529,7.6,13000,53653224,30000000,23653224,1
140,13808,57661,455,7.3,0,148336445,87000000,61336445,1
118,6427,60504,249,6.6,0,1.2e+08,38000000,8.2e+07,1
102,2910,12570,86,5.2,771,93772522,30000000,63772522,1
130,2856,55901,503,6.5,0,154937680,70000000,84937680,1
144,2523,148238,529,8,0,108539911,88000000,20539911,1
89,667,39768,292,5.3,0,50671850,25000000,25671850,1
108,35209,270238,452,7.4,19000,163670000,25000000,138670000,1
91,5349,29147,115,4.8,0,40492759,16000000,24492759,1
98,16827,49205,184,6.1,0,36160375,30000000,6160375,1
96,52138,97938,605,6.8,0,52223306,12000000,40223306,1
99,701,58349,194,6.4,0,60462347,40000000,20462347,1
139,16125,34427,126,6.9,0,31596911,28000000,3596911,1
112,106,94139,183,7.8,0,57504069,6500000,51004069,1
113,14209,17948,86,6.9,0,95404397,37000000,58404397,1
101,2013,41763,403,5.5,0,91196419,10000000,81196419,1
86,14146,53118,221,6.2,0,57223890,56000000,1223890,1
129,4264,40941,320,6.4,0,29506464,25100000,4406464,1
89,140268,57446,369,6,0,40855419,12000000,28855419,1
92,1168,57578,210,6.8,0,11806119,1500000,10306119,1
123,7072,61651,271,7.4,0,56298474,12000000,44298474,1
90,1997,110788,258,6.1,2000,202026112,100000000,102026112,1
142,16580,93494,394,6.6,0,85632458,70000000,15632458,1
84,1203,47383,132,4.8,1000,84772742,22000000,62772742,1
103,14672,27149,96,6.3,0,41382841,18000000,23382841,1
102,2235,573541,1916,8.4,38000,7390108,4500000,2890108,1
103,24333,123940,337,6.7,0,176885658,80000000,96885658,1
134,2281,25465,190,6.9,16000,67347013,40000000,27347013,1
123,5839,100001,289,5.9,0,96085477,82000000,14085477,1
163,2529,176936,824,7.6,0,130358911,70000000,60358911,1
112,5709,48621,239,6.6,0,40263020,35000000,5263020,1
122,2759,96569,522,6.7,0,144216468,19000000,125216468,1
112,5959,7973,59,5.7,0,37710610,6600000,31110610,1
107,673,80958,310,7.6,7000,60922980,2800000,58122980,1
96,1254,25086,87,4.8,1000,42,21,21,1
93,6105,42644,102,6.2,0,31155435,12000000,19155435,1
91,3244,60884,85,4.8,0,341631208,46000000,295631208,1
172,1941,40359,235,8.1,0,23650000,2100000,21550000,1
226,1862,215340,706,8.2,16000,400176459,4000000,396176459,1
123,12970,104564,587,6.5,0,96618699,40000000,56618699,1
115,10493,62037,148,6.6,0,61489265,26000000,35489265,1
138,23755,328067,533,6.7,68000,415440673,120000000,295440673,1
98,92456,82380,629,5.6,0,181674817,160000000,21674817,1
105,4813,41273,136,5.8,0,32005248,20000000,12005248,1
88,2604,59380,202,5.7,0,65535067,17000000,48535067,1
88,9913,48500,124,5.6,0,163733697,80000000,83733697,1
99,1195,91093,353,7,0,218613188,70000000,148613188,1
139,3667,98989,158,6.6,1000,309492681,80000000,229492681,1
99,3567,18727,45,6.6,0,72417394,21000000,51417394,1
90,5002,71217,228,7.2,0,27092880,4500000,22592880,1
98,2496,69733,97,6.9,0,154864401,14000000,140864401,1
116,2321,42705,274,6.3,885,149705852,60000000,89705852,1
113,2693,53741,214,8.1,0,8e+06,3200000,4800000,1
107,2440,41574,145,6.6,0,35485056,12000000,23485056,1
95,1266,37479,152,5.9,0,69631118,19000000,50631118,1
104,17109,59232,317,6.3,0,105178561,60000000,45178561,1
97,25792,17461,78,5.6,0,29010817,8000000,21010817,1
130,17771,60165,326,6.4,0,9e+07,65000000,2.5e+07,1
131,10003,135246,498,7.3,0,256271286,52000000,204271286,1
92,3950,161448,1473,6.9,0,46118097,400000,45718097,1
109,2740,109894,340,6.9,0,92374674,45000000,47374674,1
102,2754,22147,156,6.3,770,75781642,12000000,63781642,1
117,4204,14814,114,6.3,0,20529194,15000000,5529194,1
98,3151,107815,485,7.1,10000,76488889,23000000,53488889,1
93,2658,70336,269,7.3,31000,21107746,1800000,19307746,1
114,1725,48909,166,5.8,0,1106279658,22000000,1084279658,1
100,15922,29322,104,6.1,0,14400000,2000000,12400000,1
107,13904,6069,33,6.4,0,52424533,36000000,16424533,1
94,5440,26905,614,4.1,0,37664855,13000000,24664855,1
107,2151,87538,79,6,0,216614388,15000000,201614388,1
113,810,71596,276,7.1,3000,33013805,30000000,3013805,1
94,1102,79141,355,6.5,2000,56422687,25000000,31422687,1
99,960,37412,178,5.7,0,62771059,40000000,22771059,1
82,2251,23943,118,6,425,80936232,25000000,55936232,1
140,2894,79330,690,8,0,40031879,12800000,27231879,1
88,2567,28632,214,4.9,0,24829644,12000000,12829644,1
108,41359,56338,215,6.5,4000,22852638,14000000,8852638,1
85,4166,74343,98,5.3,694,294456605,71000000,223456605,1
85,29488,4006,12,5.8,0,27187375,20000000,7187375,1
154,2593,326180,899,6.3,46000,1123746996,195000000,928746996,1
107,2447,36542,378,7.4,0,29027914,13500000,15527914,1
109,4947,25344,77,5.6,0,36133014,18000000,18133014,1
103,17533,61317,229,5.2,0,94728529,35000000,59728529,1
110,2356,72886,190,6.4,35000,29657751,26000000,3657751,1
123,23920,95860,660,7.2,16000,55707411,40000000,15707411,1
92,1945,35131,255,4.8,16000,47241945,20000000,27241945,1
88,1518,23864,142,7,0,35078241,30000000,5078241,1
125,10570,78454,233,8,5000,8e+06,1800000,6200000,1
105,2505,30058,236,5.5,800,132675402,20000000,112675402,1
107,10691,9051,68,5.7,0,2.4e+07,17000000,7e+06,1
97,3679,76199,944,4.4,13000,66821036,10000000,56821036,1
106,26652,26846,193,5.6,0,35007180,15000000,20007180,1
112,2019,62584,375,6.6,0,57479076,22000000,35479076,1
109,14995,23728,213,6.1,813,28008462,21000000,7008462,1
85,6539,50415,613,2.7,806,48548426,20000000,28548426,1
133,11799,146364,237,7.4,27000,51148651,30000000,21148651,1
123,2259,20827,136,7.2,0,60251371,35000000,25251371,1
200,1966,55816,255,8,7000,111721910,14000000,97721910,1
95,2266,36363,256,3.7,1000,51376861,30000000,21376861,1
95,791,35172,128,6.1,0,92921203,4000000,88921203,1
94,15271,70341,830,4.4,0,31070211,30000000,1070211,1
94,19957,76467,236,6.8,0,18637690,3000000,15637690,1
136,1801,73006,297,7.3,0,80049764,43000000,37049764,1
141,14178,69663,133,6.9,0,215887717,62000000,153887717,1
107,2383,7973,65,6.3,0,12232628,5000000,7232628,1
87,1770,67992,327,6.6,0,64282312,5000000,59282312,1
120,33791,167750,506,6.8,10000,147298761,14500000,132798761,1
83,14261,44143,216,7,4000,122563539,80000000,42563539,1
96,4230,63951,252,7.4,0,4505922,200000,4305922,1
100,3742,11092,44,4.5,167,28818995,26000000,2818995,1
124,32871,101899,445,6.8,0,71069884,68000000,3069884,1
123,3994,52533,235,7.5,10000,41170784,21000000,20170784,1
93,46868,13506,68,4,0,15179302,5000000,10179302,1
97,2730,22243,144,4.6,686,70992898,20000000,50992898,1
97,43354,147597,395,6.9,21000,173398518,32000000,141398518,1
86,1520,47227,323,5.2,0,25562924,5000000,20562924,1
131,23325,28099,220,5.9,0,62112895,57000000,5112895,1
100,5174,16271,57,5.4,1000,73034460,35000000,38034460,1
123,30132,81026,194,7.3,0,157387195,53000000,104387195,1
170,775,15448,174,5.6,15000,67800064,22000000,45800064,1
98,7945,53126,254,6.6,0,64437847,25000000,39437847,1
83,1729,41239,166,4.6,887,22400154,22000000,400154,1
121,1051,63931,241,7.6,0,116700000,7000000,109700000,1
82,37,85423,374,6.9,12000,77516304,28000000,49516304,1
115,52571,28005,236,6.2,0,41237648,20000000,21237648,1
96,1275,60494,132,6.7,16000,39514713,28000000,11514713,1
112,1307,47876,320,6.1,0,91038276,13000000,78038276,1
75,3590,25870,281,5.1,0,27105095,9000000,18105095,1
82,3313,42761,366,5.6,2000,56870414,27000000,29870414,1
120,2054,38949,112,7.1,0,36733909,32000000,4733909,1
96,17211,189249,398,7.7,0,55112356,51500000,3612356,1
138,13184,887467,916,8.6,40000,272742922,19000000,253742922,1
99,6930,34079,97,6,0,63833449,30000000,33833449,1
84,5039,23747,207,4,0,46546197,40000000,6546197,1
93,4293,89687,666,2.3,0,86865564,20000000,66865564,1
97,4458,92924,339,7.2,19000,32222567,8500000,23722567,1
95,896,32927,161,7.6,0,7e+06,1500000,5500000,1
110,4757,185845,284,7.2,52000,19422261,15000000,4422261,1
134,1695,55350,180,5.9,0,127600435,55000000,72600435,1
170,1164,66959,258,7.9,0,7.2e+07,17000000,5.5e+07,1
91,2543,41664,205,5.9,0,30987695,17700000,13287695,1
114,10419,80338,264,5.9,0,86387857,69000000,17387857,1
131,3479,78974,141,6.2,11000,53909751,30000000,23909751,1
113,465,76616,334,7.9,0,44785053,3600000,41185053,1
87,8353,37156,129,5.3,0,11947954,3000000,8947954,1
95,2876,82819,263,6.7,0,102854431,58000000,44854431,1
90,50005,63625,64,5.2,0,177977226,80000000,97977226,1
89,1383,25960,389,4.1,1000,67192859,20000000,47192859,1
96,26826,110432,309,5.8,0,171269535,50000000,121269535,1
87,707,39690,394,6.1,0,21722776,1250000,20472776,1
77,575,13319,53,6.3,347,45554533,30000000,15554533,1
118,2704,16294,252,3.7,889,30749142,14000000,16749142,1
105,2096,47819,164,6.1,2000,103738726,47000000,56738726,1
108,1981,37714,204,7.1,0,22179430,2000000,20179430,1
129,2265,23629,141,7.3,0,18124262,8000000,10124262,1
157,1519,70233,321,8.4,0,11502151,2200000,9302151,1
93,27646,37952,298,6.5,938,16856124,8000000,8856124,1
109,4231,32370,196,6.9,0,52277485,32000000,20277485,1
88,1140,19715,166,5.9,515,13368437,6500000,6868437,1
91,116,54601,200,6.4,23000,1984662,800000,1184662,1
101,1634,15814,68,5.4,503,51702483,25000000,26702483,1
130,2662,29932,211,6.9,0,21028755,8000000,13028755,1
117,27378,48629,134,6.9,0,85300000,10000000,75300000,1
128,5404,44816,259,6.4,0,37036004,30000000,7036004,1
122,1164,17068,215,6.5,0,33456317,500000,32956317,1
190,1418,170684,867,7.6,0,207515725,48000000,159515725,1
108,936,21409,63,6.8,0,54215416,6500000,47715416,1
109,855,19230,59,6.1,0,93246388,35000000,58246388,1
95,17471,118684,447,7,24000,19152480,1987650,17164830,1
82,2400,48225,164,6.7,0,17460020,8000000,9460020,1
114,16899,54787,216,6.9,0,74237563,25000000,49237563,1
104,1235,179500,378,6,0,158468292,85000000,73468292,1
94,3153,15665,35,6.4,0,77112176,22000000,55112176,1
161,12518,52339,200,7.2,0,128499205,31000000,97499205,1
96,8097,7098,41,5,0,22456509,8500000,13956509,1
105,3535,13194,59,5.5,671,36351350,25000000,11351350,1
126,22745,47626,118,7.6,0,30226144,15000000,15226144,1
100,2186,68222,545,6.8,0,4601043,2000000,2601043,1
127,6657,26434,174,7,0,75597042,20000000,55597042,1
107,2377,53471,224,5.4,29000,15608545,15000000,608545,1
120,1779,123090,888,8,4000,35564473,4000000,31564473,1
123,5306,11600,64,6.7,7000,71625195,17000000,54625195,1
87,1592,49669,419,7.2,3000,3.4e+07,3500000,30500000,1
170,20683,32353,263,6.5,0,186883563,60000000,126883563,1
112,22479,66966,175,7.4,0,68706993,12000000,56706993,1
80,65,168398,492,8,13000,15992615,2700000,13292615,1
101,3001,43991,695,5.2,0,45479110,35000000,10479110,1
132,55345,284792,366,7.3,54000,626137675,125000000,501137675,1
98,9330,51842,173,6.3,0,41512007,31000000,10512007,1
119,6862,44838,223,6.6,0,39053061,25000000,14053061,1
110,1122,98354,433,7.7,0,1.1e+08,5000000,1.05e+08,1
87,1958,41509,300,5.6,0,67738090,1800000,65938090,1
96,4053,40514,234,6.8,808,17297244,10000000,7297244,1
92,41867,37530,106,6.2,0,10848783,8000000,2848783,1
90,34983,46813,150,6.7,12000,3542353,250000,3292353,1
131,3261,65201,651,7.3,0,87754044,19800000,67954044,1
89,2517,13913,120,4,0,36433975,7000000,29433975,1
115,688,22105,81,7.6,14000,99067206,5500000,93567206,1
101,1812,57140,195,6.2,6000,24769466,15000000,9769466,1
107,31014,40346,95,5.6,1000,60209334,50000000,10209334,1
94,16225,149549,348,6.3,0,147717833,45000000,102717833,1
127,1735,19126,155,6.7,0,6e+07,20000000,4e+07,1
98,14921,81599,250,7.4,0,39846344,6000000,33846344,1
109,1761,34471,147,5,0,1.52e+08,50000000,1.02e+08,1
112,3301,36983,100,5.9,0,36620508,20000000,16620508,1
98,2609,136048,700,7.2,0,50907422,32000000,18907422,1
112,2412,41361,148,7.3,0,62548947,3705538,58843409,1
115,14275,90677,389,6.5,0,67200000,20000000,47200000,1
114,50927,87331,364,7.5,18000,66122026,25000000,41122026,1
90,2666,38248,250,6.1,0,47175038,15000000,32175038,1
105,5740,21176,107,6.1,0,119772232,25000000,94772232,1
124,35867,204063,764,7.2,0,209196298,78000000,131196298,1
135,1920,6359,69,6.8,0,3.6e+07,5000000,3.1e+07,1
90,2807,74887,129,6.7,0,32973937,9000000,23973937,1
172,1306,76398,258,8,0,89800000,12000000,77800000,1
118,681,8856,90,7.4,0,37799643,2700000,35099643,1
104,2430,3024,22,6.1,0,1332231,134005,1198226,1
113,2681,2417,32,6,0,2861020,1200000,1661020,1
80,5628,104089,319,6.3,16000,33583175,10000000,23583175,1
114,18263,25472,109,7,0,6800000,1800000,5e+06,1
107,25296,191912,370,5.9,0,236350661,76000000,160350661,1
90,20795,85362,181,6.9,0,40485039,10000000,30485039,1
114,2668,43027,214,6.8,0,107879496,62000000,45879496,1
95,1899,36381,126,7.2,11000,9138338,1000000,8138338,1
92,1315,19699,119,4.8,387,39438674,21150000,18288674,1
117,3969,35834,284,5,0,46442528,40000000,6442528,1
99,1254,62468,374,7,0,21133087,12000000,9133087,1
103,3299,5721,20,4.9,1000,21409028,14000000,7409028,1
105,7184,68417,242,5.1,0,154906693,55000000,99906693,1
92,32875,41170,298,6.2,0,63215872,35000000,28215872,1
101,5942,27580,232,5.5,742,79958599,50000000,29958599,1
120,3280,82743,201,7.5,7000,52929168,11000000,41929168,1
91,1582,40618,144,7,0,5129058,5000000,129058,1
117,3016,34896,118,4.3,877,113309743,50000000,63309743,1
106,45327,272223,988,6.7,14000,207283925,38000000,169283925,1
93,2711,18723,146,6,0,48063435,25000000,23063435,1
110,3000,33669,269,4.6,0,37962774,37000000,962774,1
82,9271,48458,239,6.2,0,30331165,17000000,13331165,1
90,132,46158,403,5.1,0,68696770,43000000,25696770,1
107,2297,66382,612,5.1,0,110803676,50000000,60803676,1
143,20660,96654,2047,7.4,0,154648887,70000000,84648887,1
103,3143,31817,117,6.2,0,116400000,26000000,90400000,1
91,1852,9903,80,6,541,37170057,12000000,25170057,1
92,4050,49486,116,5.5,886,164433867,60000000,104433867,1
125,1651,40511,213,7.2,0,58972904,5500000,53472904,1
102,18643,120036,408,7.7,10000,7993039,6900000,1093039,1
98,13433,24438,194,6.6,0,16,8,8,1
109,6313,98794,251,5.4,0,113086475,37000000,76086475,1
107,1962,51459,113,6.5,0,80035402,8200000,71835402,1
103,2710,78343,139,6.4,0,115267375,57000000,58267375,1
93,1531,34219,578,3.3,0,61141030,12000000,49141030,1
144,2333,513158,1782,7.1,8000,709709780,150000000,559709780,1
100,4182,26413,77,4.8,372,183611771,85000000,98611771,1
83,988,30570,290,4.2,12000,101758490,1000000,100758490,1
98,235,19737,81,6,901,27645491,25000000,2645491,1
92,1652,25332,148,6.9,0,2300000,1500000,8e+05,1
97,2682,13048,227,4.1,243,38574362,14000000,24574362,1
78,11124,12845,118,6.6,624,69834815,50000000,19834815,1
92,3608,28573,72,6.5,0,3830137,3000000,830137,1
89,1752,12339,32,2.9,256,18197398,6000000,12197398,1
102,3037,26755,104,5,542,58795814,28000000,30795814,1
116,12790,74274,255,5.5,0,309457509,70000000,239457509,1
91,3310,59041,408,7,0,7412216,1500000,5912216,1
96,5282,7569,65,5.2,978,20256975,7000000,13256975,1
120,2811,15293,111,6.8,609,7900000,2000000,5900000,1
116,3110,11191,37,6.9,0,14618727,7000000,7618727,1
107,621,58871,156,6.5,0,58785180,40000000,18785180,1
94,10575,64682,203,6.3,0,22939027,12000000,10939027,1
90,56,46107,156,8,0,11125849,2000000,9125849,1
135,164,29205,194,6.3,0,141047179,55000000,86047179,1
92,1729,65551,441,5.7,0,80197993,32000000,48197993,1
98,2016,15033,75,5.9,0,20455276,17000000,3455276,1
118,2390,28649,185,5.7,2000,57588485,20000000,37588485,1
100,7252,94292,287,6.4,13000,31912793,18500000,13412793,1
110,1752,46239,155,6.8,0,7.5e+07,50000000,2.5e+07,1
98,15269,64121,241,5.9,880,103891409,73000000,30891409,1
135,3648,37911,73,6.3,1000,53854588,45000000,8854588,1
98,4879,25883,262,5.9,0,58405313,30000000,28405313,1
105,1538,8522,92,6,874,21170563,20000000,1170563,1
95,14706,18404,150,5.9,0,58900031,50000000,8900031,1
104,5265,34561,116,5.5,1000,172855065,65000000,107855065,1
128,17,29248,86,7.5,0,28814580,3766810,25047770,1
131,1344,86374,392,6.2,3000,82169884,50000000,32169884,1
102,15308,49349,165,6.9,0,38748395,25000000,13748395,1
89,4877,46492,335,6.8,7000,21378361,1000000,20378361,1
95,5245,15053,165,6.4,393,5476060,5000000,476060,1
82,2197,6808,38,6.5,227,44460850,10000000,34460850,1
117,20456,26493,159,7.3,0,23367586,12500000,10867586,1
80,11218,45984,331,7.6,0,127392239,8000000,119392239,1
106,3462,8427,88,6.4,1000,32645546,14000000,18645546,1
115,714,74351,233,1.6,62000,98441954,13000000,85441954,1
85,3617,15956,118,6,1000,1.4e+07,3500000,10500000,1
120,2892,59524,418,7.9,0,37295445,6500000,30795445,1
106,5024,35514,114,7.1,15000,47088990,18000000,29088990,1
102,1389,35065,288,6.8,0,22441323,7800000,14641323,1
118,3389,6476,71,5.7,0,30,25,5,1
100,2348,17262,53,4.5,1000,19800000,14000000,5800000,1
103,3192,36321,230,7.4,0,13350369,1000000,12350369,1
95,1421,9693,33,5.7,530,25482931,14000000,11482931,1
101,581,24959,136,8,0,4300000,1250000,3050000,1
98,684,28589,532,4.6,0,14400000,2500000,11900000,1
92,1761,34191,339,6.9,0,8279017,8000000,279017,1
110,4762,36657,318,7.5,0,2375097,1500000,875097,1
88,2622,32049,179,4.9,988,182290266,90000000,92290266,1
88,3707,29008,99,5.4,896,52970014,15000000,37970014,1
148,3967,72443,309,8,0,24475416,1000000,23475416,1
92,2240,15088,105,6.8,824,14702438,7000000,7702438,1
91,4438,22773,195,6.6,0,17985893,1000000,16985893,1
85,3712,19284,66,5.8,981,33526835,20000000,13526835,1
87,20061,11257,65,4.2,0,83761844,50000000,33761844,1
108,11459,15885,78,6.9,0,3011195,2962051,49144,1
93,1227,20815,335,4.9,0,15116634,5000000,10116634,1
94,3917,11212,94,5.2,874,38793283,26000000,12793283,1
89,2167,23408,105,4.6,810,29331068,15000000,14331068,1
107,1352,42144,213,6.1,690,77920346,60000000,17920346,1
88,1136,29629,374,5.9,0,17768757,5000000,12768757,1
129,2330,26310,154,7.8,0,53977250,16000000,37977250,1
111,26088,45602,114,6.1,979,140807547,90000000,50807547,1
115,3946,16469,275,6.9,0,36609995,24000000,12609995,1
94,1044,39798,69,5.9,0,79817939,25000000,54817939,1
96,995,13949,98,6.1,453,9482579,3500000,5982579,1
99,14306,12519,107,6.4,0,19905359,5000000,14905359,1
108,4500,129719,855,6.4,0,69623713,15000000,54623713,1
86,3854,88518,409,2.7,0,84646831,30000000,54646831,1
103,4441,37681,151,5.5,0,38368909,12000000,26368909,1
170,15,18980,74,8.3,0,7830611,700000,7130611,1
106,18630,22649,131,6.3,0,40222729,32000000,8222729,1
100,3362,44502,46,6.4,0,50752337,10000000,40752337,1
114,2484,42987,201,6.5,0,30050028,15000000,15050028,1
105,12344,98199,169,6.3,0,299288605,38000000,261288605,1
99,10469,26051,164,4.4,0,49627779,40000000,9627779,1
135,6214,21406,169,6.5,0,16929123,13000000,3929123,1
96,17913,104831,423,5.4,32000,240159255,65000000,175159255,1
105,13145,55382,129,8.3,63000,7871522,2000000,5871522,1
123,1633,66610,429,8,0,24538513,9000000,15538513,1
125,1097,6142,52,6.9,1000,29174648,9250000,19924648,1
95,3558,22679,149,4.6,773,97918663,32000000,65918663,1
97,2640,12980,132,6.9,646,18535191,14000000,4535191,1
